numero_processo,data_ajuizamento,tribunal,grau,nivel_sigilo,classe_codigo,classe_nome,orgao_julgador_codigo,orgao_julgador_nome,municipio_ibge,assuntos_nomes,duracao_processo_dias,ultimo_movimento_data,ultimo_movimento_codigo,ultimo_movimento_descricao
00038992620068240010,2006-12-01T00:00:00.000Z,TJSC,G1,0,39,Inventário,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Inventário e Partilha,6565,2024-11-21T13:21:18.000Z,22,Baixa Definitiva
03022410520178240010,2017-08-03T16:52:35.000Z,TJSC,G1,0,12154,Execução de Título Extrajudicial,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Prestação de Serviços,2663,2024-11-18T16:13:08.000Z,22,Baixa Definitiva
03019936820198240010,2019-06-21T11:48:10.000Z,TJSC,G1,0,156,Cumprimento de sentença,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Sucumbenciais ,1981,2024-11-22T16:48:41.000Z,898,Por decisão judicial
00030712520098240010,2009-08-06T00:00:00.000Z,TJSC,G1,0,39,Inventário,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Inventário e Partilha,5586,2024-11-22T01:05:55.000Z,1051,Decurso de Prazo
03010603220188240010,2018-04-24T17:08:22.000Z,TJSC,G1,0,7,Procedimento Comum Cível,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Cobrança de Aluguéis - Sem despejo,2403,2024-11-22T12:49:30.000Z,22,Baixa Definitiva
50032992620208240010,2020-07-28T16:39:20.000Z,TJSC,G1,0,12119,Incidente de Desconsideração de Personalidade Jurídica,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Responsabilidade dos sócios e administradores,1580,2024-11-25T09:07:40.000Z,581,Documento
00012574120108240010,2010-04-14T00:00:00.000Z,TJSC,G1,0,12154,Execução de Título Extrajudicial,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Cheque,5340,2024-11-26T13:31:29.000Z,22,Baixa Definitiva
50047898320208240010,2020-10-20T09:06:27.000Z,TJSC,G1,0,7,Procedimento Comum Cível,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Seguro,1493,2024-11-21T13:21:39.000Z,22,Baixa Definitiva
50050098120208240010,2020-11-03T16:16:32.000Z,TJSC,G1,0,172,Embargos à Execução,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Cédula de Crédito Bancário,1479,2024-11-22T09:19:08.000Z,581,Documento
00008119219978240010,1997-04-18T00:00:00.000Z,TJSC,G1,0,12154,Execução de Título Extrajudicial,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Duplicata,10080,2024-11-23T01:02:40.000Z,1051,Decurso de Prazo
00014841220028240010,2002-06-28T00:00:00.000Z,TJSC,G1,0,12154,Execução de Título Extrajudicial,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Inadimplemento,8182,2024-11-22T11:33:50.000Z,85,Petição
00021177620098240010,2009-06-09T00:00:00.000Z,TJSC,G1,0,12154,Execução de Título Extrajudicial,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Cheque,5644,2024-11-22T01:05:56.000Z,1051,Decurso de Prazo
50001203620108240010,2010-09-03T00:00:00.000Z,TJSC,G1,0,156,Cumprimento de sentença,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Execução Fiscal |DIREITO CIVIL,5201,2024-11-30T01:01:48.000Z,1051,Decurso de Prazo
00016638219988240010,1998-09-10T00:00:00.000Z,TJSC,G1,0,12154,Execução de Título Extrajudicial,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Inadimplemento,9575,2024-11-28T01:02:27.000Z,1051,Decurso de Prazo
00045302320138240010,2013-09-24T00:00:00.000Z,TJSC,G1,0,12154,Execução de Título Extrajudicial,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Nota Promissória|DIREITO CIVIL,4063,2024-11-22T01:05:56.000Z,1051,Decurso de Prazo
00006649519998240010,1999-03-25T00:00:00.000Z,TJSC,G1,0,12154,Execução de Título Extrajudicial,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Nota Promissória,9379,2024-11-28T01:02:27.000Z,1051,Decurso de Prazo
00014473320128240010,2012-04-09T00:00:00.000Z,TJSC,G1,0,7,Procedimento Comum Cível,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Cheque|DIREITO CIVIL,4605,2024-11-22T01:05:55.000Z,1051,Decurso de Prazo
00014464820128240010,2012-04-09T00:00:00.000Z,TJSC,G1,0,12154,Execução de Título Extrajudicial,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Cheque|DIREITO CIVIL,4599,2024-11-19T01:03:26.000Z,1051,Decurso de Prazo
00007038720028240010,2002-05-02T00:00:00.000Z,TJSC,G1,0,12154,Execução de Título Extrajudicial,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Obrigações|Erro de Procedimento,8245,2024-11-27T12:14:01.000Z,22,Baixa Definitiva
00016854319988240010,1998-09-14T00:00:00.000Z,TJSC,G1,0,12154,Execução de Título Extrajudicial,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Nota Promissória,9563,2024-11-20T01:02:22.000Z,1051,Decurso de Prazo
00020154019988240010,1998-11-04T00:00:00.000Z,TJSC,G1,0,12154,Execução de Título Extrajudicial,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Cheque,9514,2024-11-22T01:05:54.000Z,1051,Decurso de Prazo
50001402720108240010,2010-11-05T00:00:00.000Z,TJSC,G1,0,156,Cumprimento de sentença,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Sucumbenciais |DIREITO CIVIL,5130,2024-11-21T13:05:20.000Z,85,Petição
50000825820098240010,2009-09-28T00:00:00.000Z,TJSC,G1,0,156,Cumprimento de sentença,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Execução Fiscal |DIREITO CIVIL,5533,2024-11-21T17:55:21.000Z,85,Petição
50011476820218240010,2021-03-08T17:23:39.000Z,TJSC,G1,0,241,Petição Cível,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Rescisão / Resolução,1358,2024-11-26T13:31:10.000Z,22,Baixa Definitiva
50021687920218240010,2021-05-04T11:47:11.000Z,TJSC,G1,0,156,Cumprimento de sentença,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Inadimplemento|Cheque,1303,2024-11-27T15:09:40.000Z,85,Petição
50032288720218240010,2021-06-25T17:36:17.000Z,TJSC,G1,0,7,Procedimento Comum Cível,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Práticas Abusivas|Indenização por Dano Moral,1251,2024-11-27T18:46:30.000Z,12281,Comunicação eletrônica
50033041420218240010,2021-06-29T15:52:53.000Z,TJSC,G1,0,241,Petição Cível,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Empréstimo consignado,1237,2024-11-18T08:35:10.000Z,85,Petição
00007651520118240010,2011-02-24T00:00:00.000Z,TJSC,G1,0,37,Embargos de Terceiro Cível,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Coisas|Antecipação de Tutela / Tutela Específica,5019,2024-11-22T01:05:54.000Z,1051,Decurso de Prazo
50028806920218240010,2021-06-10T15:07:02.000Z,TJSC,G1,0,7,Procedimento Comum Cível,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Empréstimo consignado|Indenização por Dano Moral|Dever de Informação,1257,2024-11-19T14:38:59.000Z,22,Baixa Definitiva
50060869120218240010,2021-11-16T16:42:56.000Z,TJSC,G1,0,7,Procedimento Comum Cível,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Cláusulas Abusivas,1097,2024-11-18T16:12:01.000Z,22,Baixa Definitiva
50065857520218240010,2021-12-13T16:27:20.000Z,TJSC,G1,0,7,Procedimento Comum Cível,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Acidente de Trânsito,1079,2024-11-27T14:11:51.000Z,12281,Comunicação eletrônica
50004302220228240010,2022-01-28T10:15:10.000Z,TJSC,G1,0,156,Cumprimento de sentença,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Inadimplemento|Causas Supervenientes à Sentença,1033,2024-11-26T13:31:00.000Z,22,Baixa Definitiva
50014877520228240010,2022-03-23T16:49:44.000Z,TJSC,G1,0,7,Procedimento Comum Cível,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Pagamento,971,2024-11-19T14:40:13.000Z,22,Baixa Definitiva
50037577220228240010,2022-07-12T15:38:15.000Z,TJSC,G1,0,12154,Execução de Título Extrajudicial,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Locação de Imóvel,866,2024-11-25T10:05:30.000Z,898,Por decisão judicial
50047208020228240010,2022-08-26T16:11:16.000Z,TJSC,G1,0,156,Cumprimento de sentença,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Indenização por Dano Material,809,2024-11-12T16:12:58.000Z,898,Por decisão judicial
00006359320098240010,2009-02-27T00:00:00.000Z,TJSC,G1,0,7,Procedimento Comum Cível,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Inclusão Indevida em Cadastro de Inadimplentes|Assistência Judiciária Gratuita|Antecipação de Tutela / Tutela Específica,5744,2024-11-23T01:02:42.000Z,1051,Decurso de Prazo
00035309520078240010,2007-08-20T00:00:00.000Z,TJSC,G1,0,40,Monitória,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Cheque,6301,2024-11-22T01:05:54.000Z,1051,Decurso de Prazo
00026521020068240010,2006-08-22T00:00:00.000Z,TJSC,G1,0,111,Habilitação de Crédito,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Obrigações|DIREITO CIVIL,6666,2024-11-22T01:02:40.000Z,1051,Decurso de Prazo
00022595120078240010,2007-06-08T00:00:00.000Z,TJSC,G1,0,241,Petição Cível,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Liminar |DIREITO CIVIL,6376,2024-11-22T10:17:12.000Z,85,Petição
00000550520058240010,2005-01-11T00:00:00.000Z,TJSC,G1,0,7,Procedimento Comum Cível,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Indenização por Dano Moral|DIREITO CIVIL,7254,2024-11-22T10:16:57.000Z,85,Petição
00039280820088240010,2008-09-30T00:00:00.000Z,TJSC,G1,0,7,Procedimento Comum Cível,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Telefonia|DIREITO CIVIL,5889,2024-11-15T01:01:59.000Z,1051,Decurso de Prazo
50006135620238240010,2023-02-02T16:16:44.000Z,TJSC,G1,0,12135,Tutela Antecipada Antecedente,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Sustação de Protesto|Tutela de Urgência,655,2024-11-19T14:39:42.000Z,22,Baixa Definitiva
50016606520238240010,2023-03-20T14:14:03.000Z,TJSC,G1,0,7,Procedimento Comum Cível,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Indenização por Dano Moral,591,2024-11-01T12:25:11.000Z,22,Baixa Definitiva
50027666220238240010,2023-05-05T18:29:44.000Z,TJSC,G1,0,7,Procedimento Comum Cível,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Fornecimento de insumos,557,2024-11-13T17:21:18.000Z,12281,Comunicação eletrônica
50028766120238240010,2023-05-10T18:22:40.000Z,TJSC,G1,0,7,Procedimento Comum Cível,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Acidente de Trânsito|Acidente de Trânsito,561,2024-11-21T18:24:39.000Z,898,Por decisão judicial
50038267020238240010,2023-06-20T11:45:28.000Z,TJSC,G1,0,156,Cumprimento de sentença,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Espécies de Títulos de Crédito,513,2024-11-14T18:23:30.000Z,12143,Mudança de Assunto Processual
50043454520238240010,2023-07-11T08:49:52.000Z,TJSC,G1,0,156,Cumprimento de sentença,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Cheque,505,2024-11-27T12:13:07.000Z,22,Baixa Definitiva
50049144620238240010,2023-08-02T14:44:43.000Z,TJSC,G1,0,1707,Reintegração / Manutenção de Posse,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Esbulho / Turbação / Ameaça,468,2024-11-13T09:16:18.000Z,581,Documento
50056852420238240010,2023-08-31T11:15:03.000Z,TJSC,G1,0,12119,Incidente de Desconsideração de Personalidade Jurídica,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Espécies de Títulos de Crédito,445,2024-11-18T15:06:54.000Z,898,Por decisão judicial
50008644020248240010,2024-02-20T11:25:13.000Z,TJSC,G1,0,12154,Execução de Título Extrajudicial,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Cheque,276,2024-11-22T12:48:38.000Z,22,Baixa Definitiva
50014135020248240010,2024-03-13T10:48:17.000Z,TJSC,G1,0,7,Procedimento Comum Cível,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Pagamento,251,2024-11-19T14:41:34.000Z,22,Baixa Definitiva
50014958120248240010,2024-03-15T18:39:13.000Z,TJSC,G1,0,7,Procedimento Comum Cível,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Indenização por Dano Material,251,2024-11-22T09:16:46.000Z,581,Documento
50025489720248240010,2024-05-06T16:18:10.000Z,TJSC,G1,0,51,"Abertura, Registro e Cumprimento de Testamento",4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Inventário e Partilha,218,2024-12-11T16:15:21.000Z,22,Baixa Definitiva
50029265320248240010,2024-05-22T11:35:35.000Z,TJSC,G1,0,156,Cumprimento de sentença,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Pagamento,181,2024-11-19T14:39:11.000Z,22,Baixa Definitiva
50032772620248240010,2024-06-06T18:09:49.000Z,TJSC,G1,0,40,Monitória,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Duplicata,165,2024-11-19T14:39:21.000Z,22,Baixa Definitiva
50033283720248240010,2024-06-10T15:33:44.000Z,TJSC,G1,0,261,Carta Precatória Cível,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Cédula de Crédito Bancário,157,2024-11-14T16:42:08.000Z,22,Baixa Definitiva
50035362120248240010,2024-06-18T14:38:27.000Z,TJSC,G1,0,241,Petição Cível,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Compra e Venda,156,2024-11-22T12:48:14.000Z,22,Baixa Definitiva
50035492020248240010,2024-06-18T18:13:08.000Z,TJSC,G1,0,51,"Abertura, Registro e Cumprimento de Testamento",4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Inventário e Partilha,155,2024-11-21T13:21:56.000Z,22,Baixa Definitiva
50048231920248240010,2024-08-12T13:53:29.000Z,TJSC,G1,0,37,Embargos de Terceiro Cível,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Aquisição,99,2024-11-19T14:42:31.000Z,22,Baixa Definitiva
50053888020248240010,2024-09-03T15:03:57.000Z,TJSC,G1,0,40,Monitória,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Cheque,94,2024-12-06T19:07:11.000Z,22,Baixa Definitiva
00009609720118240010,2011-03-14T00:00:00.000Z,TJSC,G1,0,7,Procedimento Comum Cível,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,"Defeito, nulidade ou anulação|Antecipação de Tutela / Tutela Específica",4978,2024-11-12T15:02:29.000Z,581,Documento
50001444920198240010,2019-06-12T17:10:27.000Z,TJSC,G1,0,156,Cumprimento de sentença,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Aquisição,2013,2024-12-16T13:17:54.000Z,85,Petição
50001358720198240010,2019-06-12T16:16:58.000Z,TJSC,G1,0,156,Cumprimento de sentença,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Aquisição,2013,2024-12-16T13:17:54.000Z,85,Petição
50007499220198240010,2019-08-16T13:45:16.000Z,TJSC,G1,0,156,Cumprimento de sentença,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Fornecimento de Água,1943,2024-12-10T14:31:25.000Z,898,Por decisão judicial
50009118720198240010,2019-08-27T09:58:16.000Z,TJSC,G1,0,39,Inventário,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Inventário e Partilha,1931,2024-12-09T15:22:03.000Z,22,Baixa Definitiva
50031437220198240010,2019-12-20T11:26:13.000Z,TJSC,G1,0,156,Cumprimento de sentença,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Inadimplemento,1824,2024-12-17T13:51:27.000Z,898,Por decisão judicial
03025701720178240010,2017-08-30T17:57:22.000Z,TJSC,G1,0,7,Procedimento Comum Cível,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Acidente de Trânsito,2664,2024-12-16T13:31:15.000Z,85,Petição
03033959220168240010,2016-12-09T13:57:17.000Z,TJSC,G1,0,7,Procedimento Comum Cível,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Acidente de Trânsito,2923,2024-12-11T13:59:23.000Z,22,Baixa Definitiva
03028331520188240010,2018-09-28T17:24:50.000Z,TJSC,G1,0,7,Procedimento Comum Cível,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Inadimplemento,2270,2024-12-16T13:19:05.000Z,85,Petição
03020300320168240010,2016-07-27T16:37:33.000Z,TJSC,G1,0,157,Cumprimento Provisório de Sentença,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Cédula de Crédito Rural|Correção Monetária|Juros,3044,2024-12-19T15:09:55.000Z,898,Por decisão judicial
03026663720148240010,2014-10-24T16:20:03.000Z,TJSC,G1,0,152,Liquidação de Sentença pelo Procedimento Comum,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Expurgos Inflacionários / Planos Econômicos,3694,2024-12-11T13:58:26.000Z,22,Baixa Definitiva
03001962820178240010,2017-02-06T19:45:29.000Z,TJSC,G1,0,172,Embargos à Execução,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Nota Promissória,2864,2024-12-11T16:16:22.000Z,22,Baixa Definitiva
00000618020038240010,2003-01-13T00:00:00.000Z,TJSC,G1,0,39,Inventário,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Inventário e Partilha,8008,2024-12-16T13:02:23.000Z,22,Baixa Definitiva
00001627320108240010,2010-01-19T00:00:00.000Z,TJSC,G1,0,39,Inventário,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Inventário e Partilha|Assistência Judiciária Gratuita,5434,2024-12-06T19:07:35.000Z,22,Baixa Definitiva
03007125320148240010,2014-03-21T16:21:51.000Z,TJSC,G1,0,39,Inventário,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Sucessões|Inventário e Partilha|Erro de Procedimento,3915,2024-12-09T15:21:43.000Z,22,Baixa Definitiva
00041062020098240010,2009-10-26T00:00:00.000Z,TJSC,G1,0,30,Arrolamento Comum,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Inventário e Partilha,5530,2024-12-19T14:41:57.000Z,22,Baixa Definitiva
03022685120188240010,2018-08-14T14:33:35.000Z,TJSC,G1,0,40,Monitória,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Cheque,2326,2024-12-27T10:46:25.000Z,12281,Comunicação eletrônica
03019316720158240010,2015-08-10T09:25:14.000Z,TJSC,G1,0,39,Inventário,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Inventário e Partilha,3411,2024-12-11T16:16:01.000Z,22,Baixa Definitiva
03023188220158240010,2015-09-17T14:23:03.000Z,TJSC,G1,0,39,Inventário,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Inventário e Partilha,3368,2024-12-06T19:07:44.000Z,22,Baixa Definitiva
00019280620068240010,2006-06-29T00:00:00.000Z,TJSC,G1,0,39,Inventário,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Inventário e Partilha,6742,2024-12-14T01:09:30.000Z,1051,Decurso de Prazo
00025712220108240010,2010-07-19T00:00:00.000Z,TJSC,G1,0,12154,Execução de Título Extrajudicial,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Nota Promissória,5263,2024-12-16T13:19:40.000Z,85,Petição
00007855020048240010,2004-03-17T00:00:00.000Z,TJSC,G1,0,39,Inventário,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Inventário e Partilha,7574,2024-12-11T16:16:50.000Z,22,Baixa Definitiva
03023565520198240010,2019-08-07T13:58:00.000Z,TJSC,G1,0,39,Inventário,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Sucessões|Assistência Judiciária Gratuita|Inventário e Partilha,1952,2024-12-11T14:00:57.000Z,22,Baixa Definitiva
50011396220198240010,2019-09-10T10:06:12.000Z,TJSC,G1,0,12154,Execução de Título Extrajudicial,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Espécies de Títulos de Crédito,1937,2024-12-30T09:03:11.000Z,581,Documento
50031003820198240010,2019-12-19T13:37:04.000Z,TJSC,G1,0,7,Procedimento Comum Cível,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Cláusulas Abusivas|Vendas casadas|Práticas Abusivas|Interpretação / Revisão de Contrato,1834,2024-12-27T09:02:31.000Z,581,Documento
50015567820208240010,2020-04-03T14:19:01.000Z,TJSC,G1,0,7,Procedimento Comum Cível,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Compra e Venda,1717,2024-12-16T13:19:48.000Z,85,Petição
00033230420048240010,2004-09-06T00:00:00.000Z,TJSC,G1,0,40,Monitória,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Inadimplemento,7430,2025-01-09T14:40:34.000Z,85,Petição
00002856719938240010,1993-07-07T00:00:00.000Z,TJSC,G1,0,39,Inventário,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Inventário e Partilha,11480,2024-12-11T16:16:59.000Z,22,Baixa Definitiva
00006553520198240010,2019-04-02T17:39:46.000Z,TJSC,G1,0,156,Cumprimento de sentença,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Penhora / Depósito/ Avaliação ,2079,2024-12-11T13:41:27.000Z,898,Por decisão judicial
50019577720208240010,2020-05-04T10:58:26.000Z,TJSC,G1,0,156,Cumprimento de sentença,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Duplicata,1709,2025-01-07T17:30:51.000Z,898,Por decisão judicial
50021898920208240010,2020-05-19T14:37:04.000Z,TJSC,G1,0,156,Cumprimento de sentença,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Sustação de Protesto,1694,2025-01-07T16:41:25.000Z,898,Por decisão judicial
50022167220208240010,2020-05-20T15:29:38.000Z,TJSC,G1,0,156,Cumprimento de sentença,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Inventário e Partilha,1668,2024-12-13T16:04:06.000Z,22,Baixa Definitiva
50025406220208240010,2020-06-05T19:23:22.000Z,TJSC,G1,0,12154,Execução de Título Extrajudicial,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Duplicata,1650,2024-12-12T15:33:06.000Z,85,Petição
03019928320198240010,2019-06-21T11:11:19.000Z,TJSC,G1,0,156,Cumprimento de sentença,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Cheque,1999,2024-12-10T14:55:07.000Z,898,Por decisão judicial
50028134120208240010,2020-06-25T16:03:30.000Z,TJSC,G1,0,241,Petição Cível,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Mandato,1634,2024-12-16T13:21:37.000Z,85,Petição
03030858620168240010,2016-11-10T14:56:54.000Z,TJSC,G1,0,7,Procedimento Comum Cível,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Acidente de Trânsito,2946,2024-12-04T17:20:22.000Z,123,Remessa
03015814520168240010,2016-06-18T12:15:41.000Z,TJSC,G1,0,7,Procedimento Comum Cível,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Compra e Venda,3097,2024-12-11T13:59:42.000Z,22,Baixa Definitiva
03017150420188240010,2018-06-20T17:05:30.000Z,TJSC,G1,0,1709,Interdito Proibitório,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Posse|Condomínio em Edifício,2365,2024-12-11T14:00:36.000Z,22,Baixa Definitiva
50035504420208240010,2020-08-11T17:56:51.000Z,TJSC,G1,0,156,Cumprimento de sentença,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Inadimplemento|Valor da Execução / Cálculo / Atualização,1582,2024-12-11T16:14:39.000Z,22,Baixa Definitiva
50040207520208240010,2020-09-10T11:10:22.000Z,TJSC,G1,0,156,Cumprimento de sentença,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Cédula de Crédito Bancário,1552,2024-12-10T14:14:15.000Z,898,Por decisão judicial
50040917720208240010,2020-09-15T10:07:10.000Z,TJSC,G1,0,12154,Execução de Título Extrajudicial,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Espécies de Títulos de Crédito,1542,2024-12-05T12:27:50.000Z,898,Por decisão judicial
03002687820188240010,2018-02-07T10:16:46.000Z,TJSC,G1,0,12154,Execução de Título Extrajudicial,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Prestação de Serviços,2506,2024-12-18T12:56:03.000Z,581,Documento
50043109020208240010,2020-09-25T11:33:13.000Z,TJSC,G1,0,156,Cumprimento de sentença,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Espécies de Títulos de Crédito,1544,2024-12-17T15:23:49.000Z,898,Por decisão judicial
50044936120208240010,2020-10-02T19:16:09.000Z,TJSC,G1,0,156,Cumprimento de sentença,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Prestação de Serviços|Sucumbenciais ,1535,2024-12-16T13:02:33.000Z,22,Baixa Definitiva
00024898320138240010,2013-06-06T00:00:00.000Z,TJSC,G1,0,172,Embargos à Execução,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Cédula de Crédito Bancário,4190,2024-12-10T10:38:13.000Z,898,Por decisão judicial
50050903020208240010,2020-11-09T11:35:55.000Z,TJSC,G1,0,156,Cumprimento de sentença,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Compra e Venda,1492,2024-12-10T14:12:58.000Z,898,Por decisão judicial
03005115620178240010,2017-03-07T09:41:44.000Z,TJSC,G1,0,7,Procedimento Comum Cível,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Indenização por Dano Material|Acidente de Trânsito,2842,2024-12-17T16:04:47.000Z,85,Petição
50055545420208240010,2020-12-07T15:16:31.000Z,TJSC,G1,0,156,Cumprimento de sentença,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Mandato,1469,2024-12-16T13:27:53.000Z,85,Petição
00011607020128240010,2012-03-21T00:00:00.000Z,TJSC,G1,0,12154,Execução de Título Extrajudicial,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Cheque|DIREITO CIVIL,4648,2024-12-19T01:06:16.000Z,1051,Decurso de Prazo
00025316920128240010,2012-06-13T00:00:00.000Z,TJSC,G1,0,7,Procedimento Comum Cível,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Cheque|Enriquecimento sem Causa,4543,2024-12-17T13:28:09.000Z,22,Baixa Definitiva
50000953720218240010,2021-01-12T17:31:31.000Z,TJSC,G1,0,81,Busca e Apreensão em Alienação Fiduciária,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Alienação Fiduciária,1436,2024-12-19T15:09:22.000Z,22,Baixa Definitiva
00045337520138240010,2013-09-24T00:00:00.000Z,TJSC,G1,0,12154,Execução de Título Extrajudicial,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Nota Promissória,4074,2024-12-03T01:02:30.000Z,1051,Decurso de Prazo
00013547020128240010,2012-03-29T00:00:00.000Z,TJSC,G1,0,241,Petição Cível,4601,2ª Vara Cível da Comarca de Braço do Norte,4202800,Prestação de Serviços,4636,2024-12-19T01:06:16.000Z,1051,Decurso de Prazo
